rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao
3;689;5;29/07/2016;04/01/2017;PB;Paraíba;Tenório;2516755;3011
3;689;5;04/08/2016;22/09/2016;PE;Pernambuco;Moreilândia;2614303;11242
3;689;5;15/07/2016;13/10/2016;SP;São Paulo;Pontes Gestal;3540309;2593
3;689;5;10/08/2016;06/01/2017;PE;Pernambuco;Petrolina;2611101;331951
3;689;5;23/08/2016;28/09/2016;PA;Pará;Baião;1501204;43757
3;689;5;28/07/2016;07/12/2016;PB;Paraíba;Bom Jesus;2502201;2532
3;689;5;29/06/2016;20/09/2016;TO;Tocantins;Itaporã do Tocantins;1711100;2476
3;689;5;13/07/2016;18/11/2016;MG;Minas Gerais;Passos;3147907;113122
3;689;5;11/07/2016;06/10/2016;MG;Minas Gerais;Monte Belo;3143005;13444
3;703;4.86;22/08/2016;29/09/2016;PA;Pará;Breu Branco;1501782;61222
3;703;4.86;05/07/2016;05/10/2016;PA;Pará;Cametá;1502103;130868
3;703;4.86;12/08/2016;28/12/2016;RJ;Rio de Janeiro;São José do Vale do Rio Preto;3305158;20916
3;703;4.86;16/08/2016;13/01/2017;SE;Sergipe;Itaporanga d'Ajuda;2803203;33317
3;703;4.86;13/07/2016;07/10/2016;TO;Tocantins;Carrasco Bonito;1703891;3983
3;703;4.86;19/07/2016;11/01/2017;PR;Paraná;Boa Vista da Aparecida;4103057;7968
3;703;4.86;15/07/2016;05/10/2016;PB;Paraíba;Mãe d'Agua;2508703;4026
3;703;4.86;11/08/2016;07/12/2016;PB;Paraíba;Aguiar;2500205;5573
3;703;4.86;02/08/2016;06/10/2016;MT;Mato Grosso;Conquista D'Oeste;5103361;3737
3;703;4.86;27/07/2016;04/10/2016;MT;Mato Grosso;Cotriguaçu;5103379;17716
3;703;4.86;11/08/2016;15/09/2016;MT;Mato Grosso;Santo Afonso;5107263;3038
3;703;4.86;12/08/2016;21/09/2016;MT;Mato Grosso;Sorriso;5107925;80298
3;703;4.86;24/08/2016;21/09/2016;MT;Mato Grosso;Tangará da Serra;5107958;94289
3;703;4.86;25/07/2016;12/01/2017;RS;Rio Grande do Sul;Caraá;4304713;7863
3;703;4.86;03/08/2016;05/01/2017;PE;Pernambuco;Tacaimbó;2614709;12891
3;703;4.86;16/08/2016;06/01/2017;PI;Piauí;Cajazeiras do Piauí;2202075;3471
3;703;4.86;09/08/2016;11/10/2016;PI;Piauí;Miguel Leão;2206308;1235
3;703;4.86;07/07/2016;07/10/2016;AL;Alagoas;Arapiraca;2700300;231053
3;703;4.86;19/08/2016;28/09/2016;BA;Bahia;Feira de Santana;2910800;617528
3;703;4.86;22/07/2016;02/12/2016;RS;Rio Grande do Sul;Restinga Seca;4315503;16334
3;703;4.86;25/07/2016;13/09/2016;RS;Rio Grande do Sul;Roque Gonzales;4316303;7289
3;703;4.86;19/07/2016;15/09/2016;RS;Rio Grande do Sul;Paraí;4314001;7309
3;703;4.86;01/08/2016;02/12/2016;RS;Rio Grande do Sul;Nonoai;4312708;12295
3;703;4.86;06/07/2016;06/01/2017;RS;Rio Grande do Sul;Sinimbu;4320677;10400
3;703;4.86;29/06/2016;20/09/2016;RS;Rio Grande do Sul;Vale do Sol;4322533;11650
3;703;4.86;22/07/2016;26/09/2016;PB;Paraíba;São Bentinho;2513927;4451
3;729;4.72;27/07/2016;04/01/2017;PB;Paraíba;São José do Brejo do Cruz;2514651;1780
3;729;4.72;07/07/2016;06/10/2016;SP;São Paulo;Gália;3516606;6894
3;729;4.72;15/07/2016;19/09/2016;MG;Minas Gerais;Campo Florido;3111408;7675
3;729;4.72;12/07/2016;28/09/2016;SC;Santa Catarina;Itajaí;4208203;205271
3;729;4.72;05/07/2016;05/10/2016;AM;Amazonas;Guajará;1301654;15826
3;729;4.72;25/07/2016;18/11/2016;SP;São Paulo;Santo Anastácio;3547700;21044
3;729;4.72;24/08/2016;26/09/2016;PA;Pará;Afuá;1500305;37398
3;729;4.72;15/07/2016;05/10/2016;PB;Paraíba;Manaíra;2509008;11066
3;729;4.72;20/07/2016;28/09/2016;PB;Paraíba;Poço Dantas;2512036;3778
3;729;4.72;29/06/2016;03/10/2016;SE;Sergipe;Propriá;2805703;29655
3;729;4.72;13/07/2016;27/12/2016;RJ;Rio de Janeiro;Duque de Caxias;3301702;882729
3;740;4.58;24/08/2016;10/01/2017;PA;Pará;Ananindeua;1500800;505404
3;740;4.58;18/07/2016;04/10/2016;PB;Paraíba;Marizópolis;2509156;6522
3;740;4.58;15/07/2016;07/12/2016;PB;Paraíba;Malta;2508802;5672
3;740;4.58;27/07/2016;07/12/2016;PB;Paraíba;Boqueirão;2502508;17670
3;740;4.58;26/07/2016;07/12/2016;PB;Paraíba;Cacimba de Areia;2503407;3713
3;740;4.58;28/07/2016;04/10/2016;MT;Mato Grosso;Guiratinga;5104203;14496
3;740;4.58;12/07/2016;06/10/2016;MT;Mato Grosso;Canabrava do Norte;5102694;4678
3;740;4.58;15/08/2016;09/09/2016;MT;Mato Grosso;Pontal do Araguaia;5106653;6128
3;740;4.58;16/08/2016;07/12/2016;PA;Pará;São Sebastião da Boa Vista;1507706;25161
3;740;4.58;04/08/2016;09/09/2016;MT;Mato Grosso;Paranatinga;5106307;21014
3;740;4.58;24/08/2016;22/09/2016;MT;Mato Grosso;União do Sul;5108303;3551
3;740;4.58;26/07/2016;20/09/2016;RS;Rio Grande do Sul;Gentil;4308854;1711
3;740;4.58;08/07/2016;10/10/2016;SP;São Paulo;Santa Rita do Passa Quatro;3547502;27502
3;740;4.58;04/08/2016;04/01/2017;ES;Espírito Santo;Iúna;3203007;29585
3;740;4.58;06/07/2016;05/10/2016;BA;Bahia;Mulungu do Morro;2922052;12200
3;740;4.58;07/07/2016;03/01/2017;CE;Ceará;Santa Quitéria;2312205;43359
3;740;4.58;08/07/2016;03/01/2017;CE;Ceará;Uruoca;2313906;13519
3;740;4.58;25/07/2016;21/09/2016;PE;Pernambuco;Jucati;2608255;11202
3;740;4.58;29/06/2016;14/09/2016;PE;Pernambuco;Carnaíba;2603900;19318
3;740;4.58;01/08/2016;26/09/2016;RS;Rio Grande do Sul;Montauri;4312351;1556
3;740;4.58;22/07/2016;14/09/2016;RS;Rio Grande do Sul;Redentora;4315404;11025
3;740;4.58;08/07/2016;10/01/2017;SP;São Paulo;Holambra;3519055;13375
3;762;4.44;06/07/2016;05/09/2016;SP;São Paulo;Igaratá;3520202;9349
3;762;4.44;22/08/2016;04/01/2017;RO;Rondônia;Cujubim;1100940;20974
3;762;4.44;18/07/2016;03/01/2017;RO;Rondônia;Alvorada D'Oeste;1100346;17063
3;762;4.44;11/07/2016;14/01/2017;MG;Minas Gerais;Alvarenga;3102209;4292
3;762;4.44;06/07/2016;07/01/2017;MG;Minas Gerais;Abaeté;3100203;23535
3;762;4.44;13/07/2016;30/11/2016;GO;Goiás;Anápolis;5201108;366491
3;762;4.44;29/06/2016;06/01/2017;PE;Pernambuco;Caruaru;2604106;347088
3;762;4.44;28/07/2016;22/09/2016;PB;Paraíba;Serra Branca;2515500;13564
3;762;4.44;16/08/2016;29/09/2016;BA;Bahia;Ibirapitanga;2912707;24180
3;762;4.44;16/08/2016;28/09/2016;BA;Bahia;Elísio Medrado;2910305;8434
3;762;4.44;16/08/2016;30/09/2016;BA;Bahia;Jacaraci;2917409;15409
3;762;4.44;02/08/2016;30/11/2016;ES;Espírito Santo;Colatina;3201506;122646
3;762;4.44;05/07/2016;19/12/2016;TO;Tocantins;Alvorada;1700707;8536
3;762;4.44;08/07/2016;26/12/2016;PR;Paraná;Tijucas do Sul;4127601;15970
3;762;4.44;21/07/2016;07/10/2016;MT;Mato Grosso;Chapada dos Guimarães;5103007;18699
3;762;4.44;15/08/2016;30/09/2016;MT;Mato Grosso;Jangada;5104906;7925
3;762;4.44;12/07/2016;27/12/2016;RJ;Rio de Janeiro;Bom Jardim;3300506;26278
3;762;4.44;12/08/2016;13/12/2016;PR;Paraná;Figueira;4107751;8268
3;762;4.44;30/06/2016;22/09/2016;TO;Tocantins;Palmeirante;1715705;5651
3;762;4.44;20/07/2016;10/10/2016;TO;Tocantins;Xambioá;1722107;11709
3;762;4.44;17/08/2016;21/09/2016;MG;Minas Gerais;Cláudio;3116605;27827
3;783;4.3;29/07/2016;20/09/2016;GO;Goiás;Santa Helena de Goiás;5219308;38378
3;783;4.3;26/07/2016;21/09/2016;MA;Maranhão;Cidelândia;2103257;14346
3;783;4.3;13/07/2016;18/11/2016;MG;Minas Gerais;Patos de Minas;3148004;148762
3;783;4.3;11/07/2016;04/10/2016;MT;Mato Grosso;Alta Floresta;5100250;49991
3;783;4.3;13/07/2016;05/10/2016;MG;Minas Gerais;Periquito;3149952;7103
3;783;4.3;26/07/2016;20/09/2016;RS;Rio Grande do Sul;Gravataí;4309209;272257
3;783;4.3;28/07/2016;20/12/2016;SP;São Paulo;Serrana;3551504;42784
3;783;4.3;17/08/2016;13/01/2017;PE;Pernambuco;Sanharó;2612406;25047
3;783;4.3;04/08/2016;27/09/2016;ES;Espírito Santo;Jerônimo Monteiro;3203106;11876
3;783;4.3;11/08/2016;05/01/2017;PI;Piauí;Oeiras;2207009;36329
3;783;4.3;07/07/2016;15/09/2016;RS;Rio Grande do Sul;Nova Roma do Sul;4313359;3564
3;794;4.16;26/07/2016;06/09/2016;SP;São Paulo;Iracemápolis;3521408;22557
3;794;4.16;01/08/2016;04/01/2017;ES;Espírito Santo;Montanha;3203502;19224
3;794;4.16;06/07/2016;20/12/2016;SP;São Paulo;Sarutaiá;3551207;3694
3;794;4.16;06/07/2016;19/12/2016;TO;Tocantins;Angico;1701051;3379
3;794;4.16;16/08/2016;06/10/2016;BA;Bahia;Macururé;2919900;8365
3;794;4.16;05/08/2016;22/09/2016;PE;Pernambuco;Paranatama;2610301;11357
3;794;4.16;26/07/2016;20/09/2016;RS;Rio Grande do Sul;General Câmara;4308805;8673
3;794;4.16;09/08/2016;05/10/2016;MS;Mato Grosso do Sul;Douradina;5003504;5723
3;794;4.16;05/08/2016;02/01/2017;RN;Rio Grande do Norte;Lagoa Nova;2406502;15274
3;794;4.16;11/07/2016;27/12/2016;RJ;Rio de Janeiro;Barra do Piraí;3300308;96865
3;794;4.16;10/08/2016;28/12/2016;RJ;Rio de Janeiro;Rio Bonito;3304300;57615
3;794;4.16;28/07/2016;05/01/2017;GO;Goiás;Novo Brasil;5215207;3341
3;794;4.16;08/07/2016;19/12/2016;TO;Tocantins;Axixá do Tocantins;1702901;9706
3;794;4.16;08/07/2016;19/12/2016;TO;Tocantins;Barrolândia;1703107;5601
3;794;4.16;12/07/2016;13/01/2017;TO;Tocantins;Bernardo Sayão;1703206;4532
3;809;4.02;24/08/2016;13/12/2016;PR;Paraná;Foz do Iguaçu;4108304;263782
3;809;4.02;12/08/2016;28/12/2016;RJ;Rio de Janeiro;São João de Meriti;3305109;460625
3;809;4.02;24/08/2016;21/09/2016;MT;Mato Grosso;Tapurah;5108006;12305
3;809;4.02;23/08/2016;15/09/2016;MT;Mato Grosso;Santa Cruz do Xingu;5107743;2284
3;809;4.02;12/07/2016;06/10/2016;MT;Mato Grosso;Campinápolis;5102603;15112
3;809;4.02;12/07/2016;06/10/2016;MT;Mato Grosso;Campos de Júlio;5102686;6155
3;809;4.02;12/07/2016;04/10/2016;MT;Mato Grosso;Apiacás;5100805;9400
3;809;4.02;27/07/2016;07/10/2016;MT;Mato Grosso;Nova Monte Verde;5108956;8640
3;809;4.02;28/07/2016;30/09/2016;MT;Mato Grosso;Nova Olímpia;5106232;18965
3;809;4.02;19/08/2016;07/10/2016;MT;Mato Grosso;Nova Bandeirantes;5106158;13729
3;809;4.02;01/08/2016;07/10/2016;MT;Mato Grosso;Itiquira;5104609;12472
3;809;4.02;08/08/2016;13/09/2016;MT;Mato Grosso;Porto dos Gaúchos;5106802;5334
3;809;4.02;18/07/2016;15/09/2016;RS;Rio Grande do Sul;Antônio Prado;4300802;13285
3;809;4.02;19/08/2016;04/01/2017;PE;Pernambuco;Arcoverde;2601201;72625
3;809;4.02;07/07/2016;03/01/2017;CE;Ceará;São Luís do Curu;2312601;12760
3;809;4.02;15/07/2016;16/09/2016;SP;São Paulo;Pederneiras;3536703;44910
3;809;4.02;27/06/2016;07/10/2016;SP;São Paulo;Campinas;3509502;1164098
3;809;4.02;15/07/2016;28/09/2016;SP;São Paulo;Avaré;3504503;88385
3;809;4.02;26/07/2016;03/10/2016;SP;São Paulo;Braúna;3507704;5454
3;828;3.88;01/08/2016;07/11/2016;RS;Rio Grande do Sul;Não-Me-Toque;4312658;16997
3;828;3.88;14/07/2016;02/12/2016;MG;Minas Gerais;Caeté;3110004;43739
3;828;3.88;16/08/2016;22/09/2016;CE;Ceará;Alcântaras;2300507;11321
3;828;3.88;19/07/2016;10/11/2016;SC;Santa Catarina;Balneário Barra do Sul;4202057;9828
3;828;3.88;26/07/2016;20/09/2016;GO;Goiás;Matrinchã;5212956;4500
3;828;3.88;25/07/2016;05/01/2017;GO;Goiás;Jussara;5212204;19346
3;828;3.88;11/07/2016;26/09/2016;MG;Minas Gerais;Alvinópolis;3102308;15619
3;828;3.88;01/08/2016;05/01/2017;MA;Maranhão;Olinda Nova do Maranhão;2107456;14299
3;828;3.88;01/08/2016;27/09/2016;MA;Maranhão;Pedreiras;2108207;38506
3;828;3.88;25/07/2016;28/09/2016;MA;Maranhão;São Domingos do Maranhão;2110708;33707
3;828;3.88;26/07/2016;29/09/2016;MA;Maranhão;Serrano do Maranhão;2111789;10859
3;828;3.88;04/08/2016;27/09/2016;ES;Espírito Santo;Itarana;3202900;11289
3;828;3.88;16/08/2016;12/01/2017;PE;Pernambuco;Salgueiro;2612208;59769
3;828;3.88;04/07/2016;05/10/2016;AM;Amazonas;Envira;1301506;18786
3;828;3.88;04/07/2016;26/09/2016;AL;Alagoas;Tanque d'Arca;2709004;6319
3;828;3.88;16/08/2016;29/09/2016;BA;Bahia;Ibotirama;2913200;27655
3;828;3.88;16/08/2016;12/01/2017;RO;Rondônia;Pimenteiras do Oeste;1101468;2424
3;828;3.88;22/07/2016;06/01/2017;PB;Paraíba;Campina Grande;2504009;405072
3;828;3.88;21/07/2016;06/10/2016;MG;Minas Gerais;São Gonçalo do Rio Abaixo;3161908;10588
3;828;3.88;13/07/2016;18/11/2016;SP;São Paulo;Meridiano;3529609;3912
3;828;3.88;11/08/2016;14/11/2016;RJ;Rio de Janeiro;Rio Claro;3304409;17826
3;828;3.88;09/08/2016;14/11/2016;RJ;Rio de Janeiro;Quatis;3304128;13543
3;828;3.88;09/08/2016;28/11/2016;RJ;Rio de Janeiro;Queimados;3304144;143632
3;828;3.88;08/07/2016;14/11/2016;RN;Rio Grande do Norte;Luís Gomes;2407005;10129
3;828;3.88;08/07/2016;10/11/2016;SC;Santa Catarina;Santiago do Sul;4215695;1365
3;828;3.88;29/06/2016;10/10/2016;TO;Tocantins;Ponte Alta do Tocantins;1717909;7793
3;828;3.88;06/07/2016;10/10/2016;TO;Tocantins;Rio Sono;1718758;6486
3;828;3.88;13/07/2016;19/12/2016;TO;Tocantins;Colinas do Tocantins;1705508;33981
3;828;3.88;25/07/2016;19/12/2016;TO;Tocantins;Crixás do Tocantins;1706258;1680
3;828;3.88;22/07/2016;05/01/2017;MA;Maranhão;Altamira do Maranhão;2100402;11616
3;828;3.88;25/07/2016;21/09/2016;MA;Maranhão;Bela Vista do Maranhão;2101772;10931
3;828;3.88;25/07/2016;21/09/2016;MA;Maranhão;Buriti Bravo;2102309;23375
3;828;3.88;26/07/2016;21/09/2016;MA;Maranhão;Chapadinha;2103208;77684
3;828;3.88;29/06/2016;22/09/2016;MG;Minas Gerais;Ferros;3125903;10611
3;828;3.88;01/07/2016;26/09/2016;MG;Minas Gerais;Guaxupé;3128709;51911
3;863;3.75;29/07/2016;30/09/2016;RS;Rio Grande do Sul;Imigrante;4310363;3146
3;863;3.75;15/07/2016;02/12/2016;MG;Minas Gerais;Santa Bárbara;3157203;30169
3;863;3.75;12/08/2016;03/10/2016;MT;Mato Grosso;São Pedro da Cipa;5107404;4444
3;863;3.75;29/06/2016;04/01/2017;PE;Pernambuco;Bom Jardim;2602209;38924
3;863;3.75;07/07/2016;04/01/2017;PE;Pernambuco;Chã Grande;2604502;21274
3;863;3.75;19/07/2016;20/09/2016;PE;Pernambuco;Iati;2606507;19010
3;863;3.75;26/07/2016;04/01/2017;RO;Rondônia;Cacoal;1100049;87226
3;870;3.61;22/08/2016;12/01/2017;RN;Rio Grande do Norte;Santa Cruz;2411205;38924
3;870;3.61;25/08/2016;17/11/2016;RO;Rondônia;Colorado do Oeste;1100064;18817
3;870;3.61;26/07/2016;10/01/2017;SP;São Paulo;Brejo Alegre;3507753;2768
3;870;3.61;08/07/2016;09/12/2016;SP;São Paulo;Guaraci;3517901;10778
3;870;3.61;22/07/2016;26/09/2016;PB;Paraíba;São Bento;2513901;33464
3;870;3.61;26/07/2016;11/01/2017;MA;Maranhão;Senador La Rocque;2111763;14081
3;870;3.61;14/07/2016;10/11/2016;SC;Santa Catarina;Araquari;4201307;32454
3;870;3.61;12/08/2016;19/11/2016;CE;Ceará;Acaraú;2300200;61210
3;870;3.61;28/07/2016;13/01/2017;PB;Paraíba;São Vicente do Seridó;2515401;10900
3;870;3.61;11/08/2016;30/09/2016;CE;Ceará;Jijoca de Jericoacoara;2307254;18926
3;870;3.61;04/07/2016;03/10/2016;AL;Alagoas;São José da Tapera;2708402;32271
3;870;3.61;02/08/2016;26/09/2016;PE;Pernambuco;Solidão;2614402;5949
3;870;3.61;15/07/2016;10/01/2017;MG;Minas Gerais;Uberlândia;3170206;662362
3;870;3.61;13/07/2016;17/11/2016;SP;São Paulo;Mendonça;3529500;5161
3;870;3.61;09/08/2016;09/01/2017;PR;Paraná;Lapa;4113205;47557
3;870;3.61;25/07/2016;07/12/2016;PB;Paraíba;Cacimbas;2503555;7112
3;870;3.61;14/07/2016;07/10/2016;PB;Paraíba;Guarabira;2506301;58162
3;870;3.61;18/07/2016;03/10/2016;PB;Paraíba;Monteiro;2509701;32774
3;870;3.61;12/08/2016;07/12/2016;PA;Pará;Tucumã;1508084;37308
3;870;3.61;29/07/2016;07/10/2016;MT;Mato Grosso;Itaúba;5104559;4013
3;870;3.61;11/07/2016;03/10/2016;MG;Minas Gerais;Mariana;3140001;58802
3;870;3.61;15/07/2016;12/12/2016;PI;Piauí;Vila Nova do Piauí;2211605;2965
3;870;3.61;10/08/2016;14/11/2016;RJ;Rio de Janeiro;Porciúncula;3304102;18059
3;870;3.61;28/06/2016;12/01/2017;RN;Rio Grande do Norte;Angicos;2400802;11907
3;870;3.61;11/07/2016;26/12/2016;PR;Paraná;União da Vitória;4128203;56265
3;870;3.61;03/08/2016;07/10/2016;SE;Sergipe;Feira Nova;2802205;5573
3;896;3.47;27/07/2016;08/12/2016;GO;Goiás;Mozarlândia;5214002;14752
3;896;3.47;12/07/2016;06/10/2016;MT;Mato Grosso;Bom Jesus do Araguaia;5101852;6018
3;896;3.47;10/08/2016;05/10/2016;MS;Mato Grosso do Sul;Guia Lopes da Laguna;5004106;10136
3;896;3.47;03/08/2016;05/10/2016;BA;Bahia;Saubara;2929750;12238
3;896;3.47;04/08/2016;07/12/2016;PB;Paraíba;Baía da Traição;2501401;8826
3;896;3.47;13/07/2016;16/09/2016;RS;Rio Grande do Sul;Butiá;4302709;21192
3;896;3.47;25/07/2016;20/09/2016;SP;São Paulo;Mairinque;3528403;46015
3;896;3.47;06/07/2016;07/11/2016;RS;Rio Grande do Sul;Entre Rios do Sul;4306957;3069
3;896;3.47;29/07/2016;21/09/2016;PB;Paraíba;Tacima;2516409;10822
3;896;3.47;28/06/2016;09/01/2017;SE;Sergipe;Aracaju;2800308;632744
3;896;3.47;22/07/2016;28/09/2016;MA;Maranhão;Santa Helena;2109809;41009
3;896;3.47;05/07/2016;24/11/2016;SP;São Paulo;Ibirarema;3519501;7376
3;896;3.47;25/08/2016;17/11/2016;RO;Rondônia;Cerejeiras;1100056;17986
3;896;3.47;23/08/2016;29/11/2016;RN;Rio Grande do Norte;Serra Caiada;2410306;9814
3;896;3.47;01/08/2016;07/11/2016;RS;Rio Grande do Sul;Monte Belo do Sul;4312385;2704
3;896;3.47;05/07/2016;16/09/2016;RS;Rio Grande do Sul;Sobradinho;4320701;14944
3;912;3.33;12/07/2016;16/09/2016;MG;Minas Gerais;Brazópolis;3108909;14934
3;912;3.33;26/07/2016;13/09/2016;RS;Rio Grande do Sul;São Jerônimo;4318408;23527
3;912;3.33;18/07/2016;02/01/2017;RO;Rondônia;Alto Alegre dos Parecis;1100379;13940
3;912;3.33;27/07/2016;04/01/2017;RO;Rondônia;Castanheiras;1100908;3617
3;912;3.33;25/07/2016;03/01/2017;RO;Rondônia;Buritis;1100452;37838
3;912;3.33;26/07/2016;10/01/2017;SP;São Paulo;Brotas;3507902;23419
3;912;3.33;08/07/2016;09/12/2016;SP;São Paulo;Guariba;3518602;38499
3;912;3.33;07/07/2016;10/01/2017;SP;São Paulo;Guará;3517703;20911
3;912;3.33;05/07/2016;07/10/2016;SP;São Paulo;Embaúba;3514957;2481
3;912;3.33;29/06/2016;12/09/2016;SP;São Paulo;Cubatão;3513504;127006
3;912;3.33;05/07/2016;10/01/2017;SP;São Paulo;Estrela do Norte;3515301;2761
3;912;3.33;21/07/2016;28/09/2016;MA;Maranhão;Rosário;2109601;41694
3;912;3.33;25/07/2016;01/12/2016;MA;Maranhão;São José de Ribamar;2111201;174267
3;912;3.33;01/08/2016;06/01/2017;MA;Maranhão;Presidente Dutra;2109106;46680
3;912;3.33;13/07/2016;26/09/2016;MG;Minas Gerais;Argirita;3104403;2890
3;912;3.33;04/07/2016;07/01/2017;MG;Minas Gerais;Abre Campo;3100302;13719
3;912;3.33;19/07/2016;26/09/2016;SC;Santa Catarina;Içara;4207007;53145
3;912;3.33;24/08/2016;23/09/2016;SC;Santa Catarina;Faxinal dos Guedes;4205308;10771
3;912;3.33;16/08/2016;15/09/2016;SC;Santa Catarina;Canoinhas;4203808;54188
3;912;3.33;10/08/2016;04/10/2016;SC;Santa Catarina;Paial;4211876;1637
3;912;3.33;12/08/2016;04/10/2016;BA;Bahia;Xique-Xique;2933604;48316
3;912;3.33;29/06/2016;16/09/2016;CE;Ceará;Aquiraz;2301000;77717
3;912;3.33;05/08/2016;04/01/2017;ES;Espírito Santo;Mantenópolis;3203304;15121
3;912;3.33;05/08/2016;04/01/2017;ES;Espírito Santo;Marataízes;3203320;37923
3;912;3.33;29/07/2016;22/09/2016;CE;Ceará;Capistrano;2302909;17573
3;912;3.33;13/07/2016;01/12/2016;GO;Goiás;Aparecida de Goiânia;5201405;521910
3;912;3.33;14/07/2016;06/12/2016;GO;Goiás;Bom Jardim de Goiás;5203401;8826
3;912;3.33;15/08/2016;15/09/2016;SC;Santa Catarina;Campo Belo do Sul;4203402;7297
3;912;3.33;20/07/2016;20/09/2016;GO;Goiás;Hidrolina;5209804;3927
3;912;3.33;20/07/2016;07/12/2016;GO;Goiás;Flores de Goiás;5207907;14372
3;912;3.33;18/07/2016;20/09/2016;GO;Goiás;Caturaí;5205208;4977
3;912;3.33;18/07/2016;20/09/2016;GO;Goiás;Ceres;5205406;21909
3;912;3.33;17/07/2016;20/09/2016;GO;Goiás;Carmo do Rio Verde;5205000;9671
3;912;3.33;19/08/2016;19/09/2016;PE;Pernambuco;Dormentes;2605152;18321
3;912;3.33;06/07/2016;04/01/2017;PE;Pernambuco;Cedro;2604304;11515
3;912;3.33;17/08/2016;02/01/2017;CE;Ceará;Jucás;2307403;24479
3;912;3.33;17/08/2016;07/10/2016;CE;Ceará;Mauriti;2308104;46113
3;912;3.33;17/08/2016;29/09/2016;CE;Ceará;Milhã;2308351;13170
3;912;3.33;07/07/2016;06/10/2016;CE;Ceará;Senador Pompeu;2312700;26547
3;912;3.33;18/08/2016;02/01/2017;CE;Ceará;Novo Oriente;2309409;28220
3;912;3.33;06/07/2016;03/01/2017;CE;Ceará;Reriutaba;2311702;19015
3;912;3.33;07/07/2016;30/09/2016;CE;Ceará;Tururu;2313559;15594
3;912;3.33;08/07/2016;27/09/2016;CE;Ceará;Umari;2313708;7665
3;912;3.33;16/08/2016;24/11/2016;BA;Bahia;Crisópolis;2909604;21617
3;912;3.33;16/08/2016;24/11/2016;BA;Bahia;Cordeiros;2909000;8834
3;912;3.33;03/08/2016;22/09/2016;CE;Ceará;Graça;2304657;15294
3;912;3.33;11/08/2016;02/01/2017;CE;Ceará;Ipaumirim;2305704;12305
3;912;3.33;09/08/2016;29/11/2016;CE;Ceará;Iguatu;2305506;101386
3;912;3.33;09/08/2016;30/09/2016;CE;Ceará;Independência;2305605;25957
3;912;3.33;17/08/2016;04/10/2016;CE;Ceará;Horizonte;2305233;63365
3;912;3.33;17/08/2016;05/01/2017;PI;Piauí;Cajueiro da Praia;2202083;7451
3;912;3.33;16/08/2016;05/01/2017;PI;Piauí;Campinas do Piauí;2202109;5507
3;912;3.33;16/08/2016;05/01/2017;PI;Piauí;Campo Alegre do Fidalgo;2202117;4911
3;912;3.33;16/08/2016;06/01/2017;PI;Piauí;Caracol;2202505;10641
3;912;3.33;05/08/2016;28/09/2016;PI;Piauí;Amarante;2200509;17312
3;912;3.33;18/08/2016;05/01/2017;PE;Pernambuco;Santa Filomena;2612554;14172
3;912;3.33;29/06/2016;20/12/2016;SP;São Paulo;Vera Cruz;3556602;10997
3;912;3.33;29/06/2016;21/12/2016;SP;São Paulo;Viradouro;3556800;18428
3;912;3.33;09/08/2016;05/01/2017;PI;Piauí;Milton Brandão;2206357;6517
3;912;3.33;14/07/2016;23/11/2016;SP;São Paulo;Patrocínio Paulista;3536307;14093
3;912;3.33;16/08/2016;14/09/2016;PI;Piauí;Regeneração;2208809;17697
3;912;3.33;16/08/2016;14/09/2016;PI;Piauí;Ribeira do Piauí;2208874;4381
3;912;3.33;15/08/2016;05/01/2017;PI;Piauí;Porto Alegre do Piauí;2208551;2647
3;912;3.33;15/07/2016;20/09/2016;SP;São Paulo;Presidente Alves;3541109;4179
3;912;3.33;18/07/2016;17/11/2016;SP;São Paulo;Ribeirão dos Índios;3543238;2245
3;912;3.33;15/07/2016;04/10/2016;AM;Amazonas;Carauari;1301001;27880
3;912;3.33;12/07/2016;29/09/2016;AM;Amazonas;Silves;1304005;9081
3;912;3.33;18/08/2016;05/01/2017;PI;Piauí;Madeiro;2205854;8111
3;912;3.33;18/08/2016;10/10/2016;PI;Piauí;Manoel Emídio;2205904;5263
3;912;3.33;18/08/2016;05/01/2017;PI;Piauí;Joca Marques;2205458;5308
3;912;3.33;17/08/2016;05/01/2017;PI;Piauí;Itainópolis;2205003;11354
3;912;3.33;17/08/2016;10/10/2016;PI;Piauí;Itaueira;2205102;10828
3;912;3.33;17/08/2016;10/10/2016;PI;Piauí;Jatobá do Piauí;2205276;4767
3;912;3.33;16/08/2016;05/12/2016;PI;Piauí;Corrente;2202901;26084
3;912;3.33;16/08/2016;05/01/2017;PI;Piauí;Caridade do Piauí;2202554;4994
3;912;3.33;17/08/2016;10/10/2016;PI;Piauí;Esperantina;2203701;38874
3;912;3.33;17/08/2016;10/10/2016;PI;Piauí;Guadalupe;2204501;10338
3;912;3.33;17/08/2016;10/10/2016;PI;Piauí;Ipiranga do Piauí;2204808;9599
3;912;3.33;03/07/2016;27/09/2016;AL;Alagoas;Palmeira dos Índios;2706307;73878
3;912;3.33;20/07/2016;07/10/2016;AL;Alagoas;Major Isidoro;2704401;20047
3;912;3.33;30/07/2016;03/10/2016;RS;Rio Grande do Sul;Esteio;4307708;83984
